Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
14,"ZD-GTFT-2: 0.25, 0.5",4.012140272008693,0.7938175882472964,1.0,1.0,0.6440474245982143,0.14826335363766416,0.08599435610592979,0.12169486565819178,1.0,0.4367625929098608,0.5849658863537521,0.07310782619646781,4.23,2.63,5.69,3.61,0.05,0.1,58,21,probabilistic,20,2
15,"ZD-Extort-2: 0.1111111111111111, 0.5",3.9905336871590746,0.7233821543575361,4.0,1.0,0.5731980635616833,0.1546796169857793,0.1151903237738617,0.15693199567867555,0.9661954442618479,0.7782342488618977,0.23103062444731887,0.0,4.23,2.63,5.69,3.61,0.05,0.1,58,21,probabilistic,20,2
16,GTFT: 0.33,3.9686587863890503,0.8363123236124177,0.0,1.0,0.6620447439619044,0.17689223680485383,0.06730807294489208,0.09375494628834985,1.0,0.3306992229794872,1.0,0.3294561232404184,4.23,2.63,5.69,3.61,0.05,0.1,58,21,probabilistic,20,2
17,"DoubleCrosser: (D, D)",3.9357561054786294,0.8059944948516669,1.0,1.0,0.6635375004270818,0.14687742334436898,0.09934702073857618,0.09023805548997303,1.0,0.8239918052430353,0.5208333333333334,0.0,4.23,2.63,5.69,3.61,0.05,0.1,58,21,probabilistic,20,2
18,Tit For 2 Tats,3.9061716791979952,0.8877131703307992,0.0,1.0,0.7083564278380355,0.1743880194813896,0.028696811124094227,0.08855874155648065,1.0,0.7240870719248065,1.0,0.0,4.23,2.63,5.69,3.61,0.05,0.1,58,21,probabilistic,20,2
19,Cooperator,3.767310740967251,1.0,0.0,1.0,0.7026750820002983,0.29732491799970184,0.0,0.0,1.0,1.0,0.0,0.0,4.23,2.63,5.69,3.61,0.05,0.1,58,21,probabilistic,20,2
0,Evolved FSM 16,3.6741878306878295,0.8004280821917809,1.0,1.0,0.716019339471941,0.097005489194248,0.11165539238793526,0.07531977894587576,0.9700255102040816,0.4752688172043011,0.2864213947990544,0.4711466202586718,3.82,2.04,4.71,2.98,0.01,0.06,78,187,probabilistic,10,3
1,Tit For Tat,3.6309771451315562,0.8360655737704918,0.0,1.0,0.7495018922220945,0.07004888283917571,0.05748047116117305,0.12296875377755673,1.0,0.0,1.0,0.0,3.82,2.04,4.71,2.98,0.01,0.06,78,187,probabilistic,10,3
2,Soft Joss: 0.9,3.629549535649535,0.8226018396846255,0.0,1.0,0.7480118627099114,0.08175549201267912,0.05415247318192217,0.11608017209548731,1.0,0.08249037343269651,1.0,0.10329392480993235,3.82,2.04,4.71,2.98,0.01,0.06,78,187,probabilistic,10,3
3,"DoubleCrosser: (D, D)",3.6213489898100875,0.8001924591024407,1.0,1.0,0.754394416651226,0.0595964129991976,0.08099211283855673,0.10501705751101968,1.0,0.8021189928835435,0.0379746835443038,0.0,3.82,2.04,4.71,2.98,0.01,0.06,78,187,probabilistic,10,3
4,"ZD-GTFT-2: 0.25, 0.5",3.601674644802154,0.8584944808697818,0.0,1.0,0.7614666112531432,0.09387640272528146,0.04645220513638584,0.09820478088518945,1.0,0.5337884542996955,0.5229840280483053,0.08714619362731468,3.82,2.04,4.71,2.98,0.01,0.06,78,187,probabilistic,10,3
5,GTFT: 0.33,3.5999607514064023,0.8868414440070358,0.0,1.0,0.7777917919226245,0.1032757925616114,0.039512917701389795,0.07941949781437431,1.0,0.32522768282459796,1.0,0.2899774774774775,3.82,2.04,4.71,2.98,0.01,0.06,78,187,probabilistic,10,3
6,Meta Mixer: 9 players,3.581183069797678,0.5858196721311475,4.0,0.782051282051282,0.44705718800668315,0.14267343096926222,0.16949635223951648,0.2407730287845381,0.7960519503876595,0.2964552670920381,0.7676074814216102,0.240633394580633,3.82,2.04,4.71,2.98,0.01,0.06,78,187,probabilistic,10,3
7,Tit For 2 Tats,3.5615376756066404,0.9004792058873866,0.0,1.0,0.8086201731184535,0.08968844044377929,0.0026917900403768506,0.09899959639739049,1.0,0.7886143910734075,1.0,0.0,3.82,2.04,4.71,2.98,0.01,0.06,78,187,probabilistic,10,3
8,Win-Shift Lose-Stay: D,3.5168654864206714,0.5658960020031717,4.0,0.0,0.24645481868161317,0.320229124739112,0.282592981038091,0.15072307554118386,0.0,1.0,1.0,0.0,3.82,2.04,4.71,2.98,0.01,0.06,78,187,probabilistic,10,3
9,Defector,3.481253424279692,0.0,8.0,0.0,0.0,0.0,0.21312277275899977,0.7868772272410003,0.0,0.0,0.0,0.0,3.82,2.04,4.71,2.98,0.01,0.06,78,187,probabilistic,10,3
