Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
10,Alternator,2.3277127659574495,0.5019046303240832,6.0,0.9276437847866419,0.19823945051908579,0.30366517980499735,0.2387301148699325,0.25936525480598427,0.07904458339387888,0.07867585146384991,0.921503280158675,0.9223935285696022,3.36,-0.26,5.21,1.9,0.08,0.06,77,94,noisy,15,88
11,Cycler DC,2.3084574468085135,0.500680930012237,6.0,0.09740259740259741,0.19668021947657202,0.30400071053566496,0.23474322030553035,0.2645758496822327,0.19186990403942542,0.1638535652666731,0.8442259578741729,0.800943294666309,3.36,-0.26,5.21,1.9,0.08,0.06,77,94,noisy,15,88
12,Bully,2.1917629179331324,0.5550467769312755,6.0,0.08348794063079777,0.21310148817747604,0.34194528875379937,0.21530217502861881,0.22965104804010578,0.08042890250471617,0.9216607863887301,0.079002882004263,0.9187602403950844,3.36,-0.26,5.21,1.9,0.08,0.06,77,94,noisy,15,88
13,Anti Tit For Tat,2.1537917933130726,0.5671949630916197,6.0,0.9192949907235621,0.2195160462637666,0.347678916827853,0.20618363399518416,0.22662140291319616,0.0821113298921062,0.9214481713038981,0.07974449961729936,0.9203068917221687,3.36,-0.26,5.21,1.9,0.08,0.06,77,94,noisy,15,88
14,Cooperator,1.7583890577507624,0.9203805313227805,0.0,0.9230055658627088,0.4722989776181266,0.44808155370465397,0.04089527493782813,0.0387241937393913,0.9208223493439239,0.9192848267410964,0.9168389197275933,0.9166587843224787,3.36,-0.26,5.21,1.9,0.08,0.06,77,94,noisy,15,88
0,Defector,2.7583988764044958,0.10053222945002957,4.0,0.14736842105263157,0.03876404494382023,0.06176818450620935,0.33222945002956833,0.5672383205204021,0.08737748774877488,0.10381044050309352,0.10200964984388489,0.09889626759950092,3.43,0.62,4.35,1.99,0.1,0.1,95,89,noisy,5,89
1,Meta Winner: 3 players,2.737247191011237,0.10685984624482554,3.0,0.9,0.043258426966292146,0.06360141927853342,0.32501478415138974,0.5681253696037848,0.10543864097363084,0.09923271343327827,0.09907527015938411,0.09776478262684177,3.43,0.62,4.35,1.99,0.1,0.1,95,89,noisy,5,89
2,Meta Mixer: 3 players,2.1545505617977536,0.33489059727971615,1.0,0.6263157894736842,0.08311649911295092,0.25177409816676527,0.16809580130100532,0.4970136014192785,0.3697704635906883,0.2802028262243332,0.2781266688264446,0.35310942956362645,3.43,0.62,4.35,1.99,0.1,0.1,95,89,noisy,5,89
3,Evolved FSM 16,2.126264044943821,0.3668835008870491,2.0,0.868421052631579,0.07980484920165583,0.28707865168539326,0.18110585452395034,0.4520106445890006,0.4904625550711552,0.40287213732807614,0.16804530314983737,0.3590675792202094,3.43,0.62,4.35,1.99,0.1,0.1,95,89,noisy,5,89
4,Win-Stay Lose-Shift,1.7205898876404502,0.5107037256061502,0.0,0.9052631578947369,0.09455943228858663,0.4161442933175636,0.07392075694855116,0.41537551744529866,0.8874315588723026,0.09761725372336921,0.10225655313367395,0.8988523531741532,3.43,0.62,4.35,1.99,0.1,0.1,95,89,noisy,5,89
0,Grudger,3.614722222222222,0.21005291005291005,9.0,0.9523809523809523,0.1673721340388007,0.04268077601410935,0.4625220458553792,0.3274250440917108,0.5839012007851783,0.04380213201711301,0.09138976588968749,0.048420119793981004,3.85,0.59,5.42,1.28,0.05,0.01,35,36,noisy,10,90
1,Evolved FSM 16,3.4375308641975315,0.3817460317460317,7.0,0.9650793650793651,0.24717813051146387,0.13456790123456788,0.38527336860670197,0.23298059964726628,0.5957938452913619,0.34835316176956344,0.2917133030044034,0.3411958624499887,3.85,0.59,5.42,1.28,0.05,0.01,35,36,noisy,10,90
2,Win-Stay Lose-Shift,2.915308641975309,0.4964726631393298,4.0,0.946031746031746,0.2568783068783069,0.2395943562610229,0.27301587301587305,0.2305114638447972,0.9408252945300296,0.04626957995324663,0.042901025251700836,0.941543572025584,3.85,0.59,5.42,1.28,0.05,0.01,35,36,noisy,10,90
3,Soft Joss: 0.9,2.8899074074074083,0.6025573192239859,2.0,0.926984126984127,0.3584656084656085,0.24409171075837743,0.20599647266313934,0.19144620811287477,0.9498251807875574,0.12825844282487014,0.9510107183661324,0.12147161623224696,3.85,0.59,5.42,1.28,0.05,0.01,35,36,noisy,10,90
4,Tit For 2 Tats,2.673888888888889,0.7709876543209877,0.0,0.9523809523809523,0.4565255731922398,0.31446208112874774,0.10105820105820104,0.12795414462081128,0.9504035892508826,0.6872191135760327,0.9580254927829013,0.2688436076172672,3.85,0.59,5.42,1.28,0.05,0.01,35,36,noisy,10,90
5,Alternator,2.6562037037037043,0.5078483245149912,4.0,0.9650793650793651,0.2634920634920635,0.24435626102292765,0.20970017636684302,0.2824514991181658,0.052582367013778025,0.04267264823772314,0.9586037247177877,0.9573307573889712,3.85,0.59,5.42,1.28,0.05,0.01,35,36,noisy,10,90
6,Random: 0.5,2.596481481481482,0.5019400352733686,4.0,0.5015873015873016,0.22857142857142854,0.27336860670194,0.22839506172839505,0.2696649029982363,0.4802308623178511,0.4977992121925687,0.5145069456864464,0.5090211061921184,3.85,0.59,5.42,1.28,0.05,0.01,35,36,noisy,10,90
7,Win-Shift Lose-Stay: D,2.584506172839506,0.56331569664903,4.0,0.050793650793650794,0.21331569664902997,0.35000000000000003,0.23483245149911816,0.20185185185185184,0.05819074752128782,0.9551215783078114,0.9506130589666042,0.04559194221964832,3.85,0.59,5.42,1.28,0.05,0.01,35,36,noisy,10,90
8,Bully,2.5511728395061737,0.5384479717813051,5.0,0.031746031746031744,0.22328042328042327,0.3151675485008818,0.217989417989418,0.24356261022927686,0.04555024540521632,0.9475444338916807,0.053954561787243324,0.9536860452208411,3.85,0.59,5.42,1.28,0.05,0.01,35,36,noisy,10,90
9,Anti Tit For Tat,2.42141975308642,0.5825396825396826,4.0,0.9650793650793651,0.2373015873015873,0.3452380952380952,0.1847442680776014,0.23271604938271606,0.046621542730364306,0.9537664849400347,0.046879058027956645,0.9540402088139194,3.85,0.59,5.42,1.28,0.05,0.01,35,36,noisy,10,90
0,Grudger,2.6831578947368424,0.45212428662016485,5.0,0.9658634538152611,0.39568801521876984,0.056436271401395045,0.29348974846755443,0.2543859649122807,0.7820446769550209,0.03607321717935529,0.152063821172385,0.045705635015264874,2.8,-0.04,4.13,1.43,0.04,0.04,83,19,noisy,7,91
1,"DoubleCrosser: (D, D)",2.584736842105263,0.7054533925174382,4.0,0.9598393574297188,0.587719298245614,0.11773409427182413,0.18822659057281757,0.10632001690974424,0.8156456635533637,0.7564415670135025,0.31806506248916616,0.1203837344192778,2.8,-0.04,4.13,1.43,0.04,0.04,83,19,noisy,7,91
2,Evolved FSM 16,2.4919298245614034,0.6363348129359544,3.0,0.9678714859437751,0.48541534559289784,0.15091946734305645,0.22764743183259353,0.13601775523145213,0.7486410532437353,0.3861647303099662,0.6215984542645804,0.3877640190381439,2.8,-0.04,4.13,1.43,0.04,0.04,83,19,noisy,7,91
3,Soft Joss: 0.9,2.281140350877193,0.7091523990699641,1.0,0.9497991967871486,0.5378355527372648,0.17131684633269917,0.13601775523145213,0.1548298456985838,0.9570198650282972,0.12697206773528977,0.9532396481473425,0.13424545138095795,2.8,-0.04,4.13,1.43,0.04,0.04,83,19,noisy,7,91
4,GTFT: 0.33,2.215175438596491,0.785140562248996,0.0,0.9698795180722891,0.5797928556330586,0.20534770661593746,0.10262101035721836,0.11223842739378566,0.9596537360340957,0.3263667548321028,0.9602060605610302,0.37230314706138107,2.8,-0.04,4.13,1.43,0.04,0.04,83,19,noisy,7,91
5,Meta Mixer: 6 players,2.211140350877193,0.5335024307757346,4.0,0.7831325301204819,0.344430352990911,0.1890720777848235,0.21908687381103362,0.24741069541323188,0.6746305079866987,0.3564918167928673,0.5896064604651414,0.35142090957864003,2.8,-0.04,4.13,1.43,0.04,0.04,83,19,noisy,7,91
6,Bully,1.4485964912280702,0.6125554850982878,2.0,0.0321285140562249,0.13739167195096172,0.47516381314732614,0.1989008666243923,0.18854364827731981,0.04276474872903429,0.9587355475258139,0.03687848687027569,0.9598623784692423,2.8,-0.04,4.13,1.43,0.04,0.04,83,19,noisy,7,91
0,Evolved HMM 5,2.9730036630036674,0.2566736096147861,8.0,0.9760348583877996,0.1870525988173047,0.06962101079748138,0.46795470324882094,0.27537168713639304,0.7618434569556114,0.3168317061522142,0.063713702841998,0.12330821437750883,3.82,-0.75,4.87,0.11,0.02,0.02,51,182,noisy,10,92
1,Grudger,2.879426129426135,0.11078790490555196,9.0,0.9803921568627451,0.09760827407886233,0.013179630826689652,0.5090378031554502,0.3801742919389979,0.5024034292105859,0.025551838000476786,0.024121561093037116,0.021033918111411486,3.82,-0.75,4.87,0.11,0.02,0.02,51,182,noisy,10,92
2,Win-Stay Lose-Shift,2.325463980463983,0.5158969570734276,5.0,0.9912854030501089,0.3000550647609471,0.21584189231248055,0.2710383298618593,0.21306471306471306,0.9822915052081274,0.023914946604112725,0.01974539008741841,0.9813458430264362,3.82,-0.75,4.87,0.11,0.02,0.02,51,182,noisy,10,92
3,GTFT: 0.33,2.148034188034188,0.7103952692187986,1.0,0.9782135076252724,0.4426009720127368,0.2677942972060619,0.13526778232660586,0.15433694845459553,0.979711100023533,0.337769100067361,0.982834485902864,0.33481035453215285,3.82,-0.75,4.87,0.11,0.02,0.02,51,182,noisy,10,92
4,Meta Mixer: 9 players,1.9607936507936523,0.49692355574708513,5.0,0.5773420479302832,0.24437980320333264,0.2525437525437526,0.24437980320333258,0.2586966410495822,0.47555107353876763,0.4972380510137547,0.48480400568899046,0.5146774286286634,3.82,-0.75,4.87,0.11,0.02,0.02,51,182,noisy,10,92
5,Random: 0.5,1.93303418803419,0.501580119227178,4.0,0.4923747276688453,0.24220115396585987,0.25937896526131815,0.24234480116833057,0.25607507960449133,0.49745422301486414,0.5026998244435047,0.5026883830540329,0.5042163326637962,3.82,-0.75,4.87,0.11,0.02,0.02,51,182,noisy,10,92
6,Cycler DC,1.850714285714288,0.5005267064090594,4.0,0.026143790849673203,0.24326653738418447,0.2572601690248749,0.22151595681007447,0.27795733678086615,0.04392348508288285,0.07559951365662006,0.9270551229573173,0.9381493970725104,3.82,-0.75,4.87,0.11,0.02,0.02,51,182,noisy,10,92
7,Bully,1.8163308913308929,0.53058488352606,5.0,0.015250544662309368,0.20036390624625922,0.33022097727980076,0.2648495295554119,0.2045655869185281,0.021527920666919324,0.9814678708408356,0.017485819944834665,0.9782862036044053,3.82,-0.75,4.87,0.11,0.02,0.02,51,182,noisy,10,92
8,Win-Shift Lose-Stay: D,1.6054639804639823,0.599679187914482,4.0,0.0196078431372549,0.2117718882424765,0.3879072996720055,0.2193373075726017,0.18098350451291628,0.02059099216602198,0.9790549496454077,0.981085328843801,0.02137919143156097,3.82,-0.75,4.87,0.11,0.02,0.02,51,182,noisy,10,92
9,Cooperator,1.3758547008547,0.9805836864660394,0.0,0.9782135076252724,0.4497474203356556,0.5308362661303838,0.008858244152361798,0.010558069381598794,0.9795894114122348,0.9810546321406949,0.9832379847108279,0.9810376251385718,3.82,-0.75,4.87,0.11,0.02,0.02,51,182,noisy,10,92
0,Win-Shift Lose-Stay: D,2.647045454545455,0.4312638580931264,2.0,0.09146341463414634,0.2660753880266075,0.16518847006651882,0.30266075388026603,0.2660753880266075,0.11439223202813995,0.9044234289200732,0.9096900866844815,0.06295055335567062,3.16,0.25,5.18,0.34,0.09,0.03,82,11,noisy,3,93
1,Bully,2.329090909090909,0.42904656319290463,1.0,0.10975609756097561,0.2344789356984479,0.19456762749445675,0.30875831485587585,0.2621951219512195,0.08538505388311302,0.9159526836548559,0.09393230071503025,0.9203426825275565,3.16,0.25,5.18,0.34,0.09,0.03,82,11,noisy,3,93
2,Anti Tit For Tat,1.4772727272727273,0.635809312638581,0.0,0.8658536585365854,0.26108647450110867,0.3747228381374723,0.12305986696230597,0.2411308203991131,0.0759313910400071,0.9221094798487128,0.1350402761795167,0.9352036608401841,3.16,0.25,5.18,0.34,0.09,0.03,82,11,noisy,3,93
0,Grudger,2.6859834710743806,0.09066291542113593,11.0,0.9516441005802708,0.05704237735185511,0.033620538069280816,0.3865072387316101,0.5228298458472541,0.4867197424315167,0.05018387560742024,0.062156989662566484,0.049996274533043,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
1,Alternator,2.59627548209366,0.5011429576226482,6.0,0.9477756286266924,0.22840396225309184,0.27273899536955626,0.29073325127483735,0.2081237911025145,0.04979974742630099,0.04843812548883879,0.9483848673684335,0.9482477473305678,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
2,Suspicious Tit For Tat,2.5885895316804355,0.5361936580505245,7.0,0.061895551257253385,0.3100873336850126,0.22610632436551195,0.2323896606295059,0.23141668131996954,0.9514048839986521,0.05184905023962072,0.9493546265758183,0.05007682970808846,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
3,Tit For Tat,2.5884242424242374,0.5458882832190376,6.0,0.9593810444874274,0.3221030420256726,0.223785241193365,0.22680968290252626,0.2273020338784362,0.9479905940366943,0.05212300349793278,0.949488692888639,0.04692871202524198,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
4,Soft Joss: 0.9,2.5774104683195542,0.6017818416271028,2.0,0.9458413926499033,0.36594572416622706,0.2358361174608757,0.20066819061016353,0.19754996776273373,0.9483814998011234,0.1432329696912333,0.9468892948593954,0.14210282755775314,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
5,GTFT: 0.33,2.5526997245179,0.7089150694566555,1.0,0.9439071566731141,0.44948127307895197,0.25943379637770353,0.14488013598265048,0.146204794560694,0.9483970367257766,0.35422314753333595,0.9541449093875731,0.35053936570916927,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
6,Meta Mixer: 11 players,2.51271074380165,0.502022155793916,6.0,0.723404255319149,0.2605357247523592,0.24148643104155676,0.24720708047593928,0.25077076373014484,0.5932339941943838,0.4219892123575551,0.5881741544363477,0.4112187777850192,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
7,Tit For 2 Tats,2.49569146005509,0.7547271555008499,0.0,0.9477756286266924,0.5026551784772287,0.2520719770236211,0.1001230877439775,0.1451497567551726,0.9502346966463981,0.6933738790874512,0.9509826215009582,0.29956534184643463,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
8,Random: 0.5,2.4944683195592248,0.5002520368090968,7.0,0.5009671179883946,0.24982122970517553,0.25043080710392124,0.25058320145360763,0.2491647617372956,0.4991000649066869,0.503971033756675,0.4989806459676245,0.5010330304229018,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
9,Win-Stay Lose-Shift,2.4712672176308503,0.5312349803645742,6.0,0.9342359767891683,0.2889279643631674,0.2423070160014067,0.22478166578746847,0.24398335384795733,0.9485371879396627,0.050456477842591684,0.050652077014216895,0.947799338988244,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
10,Bully,2.417603305785121,0.509090909090909,7.0,0.05609284332688588,0.2431627688881074,0.2659281402028017,0.24377234628685304,0.24713674462223786,0.05019097292770886,0.9510537202277424,0.051276215430751476,0.9474270322920485,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
11,Anti Tit For Tat,2.372672176308537,0.5219037571068519,6.0,0.9381044487427466,0.24516734071859797,0.2767364163882539,0.23202625871871518,0.2460699841744329,0.04891784928004854,0.9480379401853049,0.047738360386523966,0.9499567918610055,3.53,0.28,5.3,0.83,0.05,0.06,47,165,noisy,12,94
0,Anti Tit For Tat,2.5104742547425456,0.4630611523506539,5.0,0.927536231884058,0.2740073052904442,0.18905384706020975,0.2772475550842464,0.2596912925650996,0.07794137356522729,0.9170280577607323,0.08369675104124238,0.9235833541927493,3.98,-0.2,4.64,0.69,0.08,0.05,23,82,noisy,10,95
1,Bully,2.5088753387533855,0.45481324378461174,6.0,0.0966183574879227,0.271179450924944,0.18363379285966774,0.27730646871686104,0.2678802874985272,0.08476929652736563,0.9205978793931562,0.08152050655364551,0.914847138783351,3.98,-0.2,4.64,0.69,0.08,0.05,23,82,noisy,10,95
2,Cycler DC,2.4975745257452555,0.500706963591375,5.0,0.07246376811594203,0.27624602332979853,0.22446094026157656,0.2831389183457052,0.21615411806291976,0.20874816317060924,0.19891436699416498,0.8115099208859216,0.798687866937538,3.98,-0.2,4.64,0.69,0.08,0.05,23,82,noisy,10,95
3,Alternator,2.4928997289972883,0.5039472133851773,5.0,0.893719806763285,0.2757158006362672,0.2282314127489101,0.2802521503475905,0.21580063626723225,0.08430705906206636,0.08651360322756811,0.9247031874111507,0.9177929360623285,3.98,-0.2,4.64,0.69,0.08,0.05,23,82,noisy,10,95
4,Tit For Tat,2.471355013550134,0.5548485919641805,5.0,0.927536231884058,0.29056203605514314,0.2642865559090374,0.2708259691292565,0.17432543890656296,0.9191329772073557,0.08565400395995533,0.9190846812319262,0.07639083213757951,3.98,-0.2,4.64,0.69,0.08,0.05,23,82,noisy,10,95
5,Suspicious Tit For Tat,2.4651355013550122,0.5447154471544715,5.0,0.09178743961352658,0.2819017320607989,0.2628137150936727,0.27724755508424653,0.17803699776128196,0.9191331854772898,0.08368781053507096,0.9209450773792772,0.08758718695731607,3.98,-0.2,4.64,0.69,0.08,0.05,23,82,noisy,10,95
6,Meta Winner: 9 players,2.4525745257452556,0.46264875692235186,4.0,0.8743961352657005,0.27807234594085073,0.18457641098150113,0.2558029928125368,0.28154825026511143,0.3074447256554305,0.7235119397046491,0.4400544213137577,0.6247069604516815,3.98,-0.2,4.64,0.69,0.08,0.05,23,82,noisy,10,95
7,Win-Shift Lose-Stay: D,2.4510027100270984,0.4756686697301756,6.0,0.07246376811594203,0.2665841875810062,0.20908448214916933,0.26634853305054784,0.2579827972192765,0.07803481182845476,0.9245555663301691,0.9235683512646996,0.07685762858595459,3.98,-0.2,4.64,0.69,0.08,0.05,23,82,noisy,10,95
8,Soft Joss: 0.9,2.4489024390243888,0.587310003534818,2.0,0.9033816425120773,0.3061152350653941,0.2811947684694239,0.2528573111818075,0.15983268528337458,0.9185844975060022,0.16240420150784757,0.912558940567703,0.167379097181214,3.98,-0.2,4.64,0.69,0.08,0.05,23,82,noisy,10,95
9,Cooperator,1.9614498644986438,0.9162248144220573,0.0,0.9033816425120773,0.4604100388829976,0.4558147755390598,0.04212324731942973,0.04165193825851303,0.9210001415760202,0.9145574647940785,0.9200433746200619,0.909647937304498,3.98,-0.2,4.64,0.69,0.08,0.05,23,82,noisy,10,95
0,Defector,3.3074999999999974,0.01958786231884058,11.0,0.023715415019762844,0.009047677865612648,0.010540184453227932,0.4453433794466402,0.5350687582345193,0.01851650201913718,0.01959140843527083,0.018699027124683933,0.0203914401583474,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
1,Meta Winner: 10 players,3.2754332386363614,0.04032855731225297,10.0,0.9815546772068511,0.022439064558629776,0.01788949275362319,0.43382534584980237,0.5258460968379446,0.2517832824794995,0.2903819501670388,0.02109698110966002,0.058949738882059344,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
2,Alternator,2.6905326704545445,0.5017910079051383,6.0,0.9828722002635046,0.2459856719367589,0.25580533596837945,0.2804574275362318,0.2177515645586297,0.02004965229208082,0.020165237470087586,0.9827593582786247,0.9836215099326633,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
3,Cycler DC,2.674843749999999,0.49971179183135706,7.0,0.017127799736495388,0.2454607213438735,0.2542510704874835,0.2785120223978919,0.22177618577075098,0.05522449451537905,0.06383246481513867,0.935130645511779,0.9108580709492551,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
4,Soft Joss: 0.9,2.6680397727272727,0.6055562417654808,3.0,0.9776021080368906,0.39701704545454547,0.20853919631093545,0.16547266139657443,0.22897109683794464,0.9804185516750955,0.12541935613805755,0.9825789961271497,0.12234341279260552,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
5,Win-Stay Lose-Shift,2.624417613636363,0.5615942028985508,6.0,0.9776021080368906,0.3280529479578393,0.23354125494071146,0.20584239130434787,0.23256340579710147,0.9794925005319165,0.0198789738836342,0.02078489666235987,0.9813942176566098,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
6,Random: 0.5,2.5968110795454535,0.4962327075098814,7.0,0.48616600790513836,0.2501543972332016,0.24607831027667987,0.252635046113307,0.2511322463768116,0.49192101476262007,0.4910336258427067,0.5031310127012074,0.4918585115544402,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
7,Meta Mixer: 10 players,2.5600497159090905,0.5453824934123848,4.0,0.6693017127799736,0.29161520092226617,0.2537672924901186,0.22139533926218713,0.2332221673254282,0.6173944942000819,0.49291963152022633,0.5963365624753311,0.4902567730741595,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
8,Bully,2.5155610795454537,0.5089550395256917,7.0,0.014492753623188406,0.22505970026350466,0.283895339262187,0.2615592061923584,0.22948575428194992,0.017466028581664468,0.9826597743485815,0.02847057168022132,0.9826661580033906,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
9,GTFT: 0.33,2.4873863636363636,0.704483695652174,2.0,0.9828722002635046,0.4427906785243741,0.26169301712779974,0.12169589920948615,0.17382040513833993,0.9821120215902739,0.34987718040210747,0.9798456655887751,0.34234134628898044,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
10,Tit For 2 Tats,2.4012428977272733,0.7194190546772069,1.0,0.9736495388669302,0.48370594532279315,0.2357131093544137,0.06432188735177866,0.21625905797101447,0.9705423916624555,0.7226958044101358,0.9785966457758021,0.40905422922232454,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
11,Cooperator,1.7201704545454555,0.9797122035573123,0.0,0.9776021080368906,0.49997941370223986,0.47973278985507245,0.010385787220026352,0.009902009222661398,0.9814449545202496,0.9809964162686554,0.9876469929883477,0.9871011897672546,3.87,-0.62,5.63,1.44,0.02,0.1,69,128,noisy,12,96
0,Defector,2.9573428571428577,0.05094505494505495,10.0,0.033846153846153845,0.023648351648351648,0.027296703296703296,0.44329670329670334,0.5057582417582417,0.047830992606523876,0.06573067376228464,0.05242706278759164,0.054716243904906425,3.76,-0.06,4.99,1.31,0.05,0.08,65,35,noisy,11,97
1,Grudger,2.9298,0.1938021978021978,8.0,0.9476923076923077,0.14606593406593404,0.04773626373626374,0.3650989010989011,0.44109890109890115,0.6037566236068453,0.049581192611279204,0.07914052602111407,0.04485211272406431,3.76,-0.06,4.99,1.31,0.05,0.08,65,35,noisy,11,97
2,Meta Winner: 9 players,2.8936,0.10997802197802198,9.0,0.9415384615384615,0.0603076923076923,0.04967032967032967,0.4071648351648351,0.48285714285714293,0.37829236701948454,0.11052126983318258,0.1150495984835815,0.05513897721639673,3.76,-0.06,4.99,1.31,0.05,0.08,65,35,noisy,11,97
3,Win-Stay Lose-Shift,2.4603714285714284,0.5064175824175824,4.0,0.9538461538461539,0.24597802197802196,0.2604395604395604,0.24870329670329672,0.24487912087912092,0.9432671085923332,0.0533105494141636,0.05261773424553849,0.9552121812401129,3.76,-0.06,4.99,1.31,0.05,0.08,65,35,noisy,11,97
4,Alternator,2.3810285714285717,0.5069450549450549,4.0,0.9523076923076923,0.2578021978021978,0.2491428571428571,0.210989010989011,0.2820659340659341,0.05184238814094425,0.05163037339833863,0.9528184138713105,0.9514780373548325,3.76,-0.06,4.99,1.31,0.05,0.08,65,35,noisy,11,97
5,Meta Mixer: 9 players,2.3344857142857145,0.49028571428571427,5.0,0.72,0.23248351648351648,0.25780219780219776,0.2181538461538462,0.2915604395604396,0.47623562404237624,0.49856797066967085,0.4873035319612615,0.5126719930169951,3.76,-0.06,4.99,1.31,0.05,0.08,65,35,noisy,11,97
6,Random: 0.5,2.297942857142857,0.49837362637362637,4.0,0.5092307692307693,0.2201318681318681,0.27824175824175823,0.22567032967032968,0.27595604395604395,0.498857370431916,0.5010123862066039,0.49003985231886193,0.5001304703298943,3.76,-0.06,4.99,1.31,0.05,0.08,65,35,noisy,11,97
7,Win-Shift Lose-Stay: D,2.2044,0.5236923076923077,4.0,0.05076923076923077,0.20360439560439564,0.32008791208791215,0.2225054945054945,0.25380219780219776,0.05289721601617906,0.9496158587577342,0.9543760775850171,0.04490786054722786,3.76,-0.06,4.99,1.31,0.05,0.08,65,35,noisy,11,97
8,Anti Tit For Tat,2.1712857142857147,0.5681318681318681,4.0,0.9538461538461539,0.20756043956043957,0.3605714285714286,0.23054945054945053,0.2013186813186813,0.0486949708635896,0.9497534247641036,0.048117513613213085,0.9563101428040124,3.76,-0.06,4.99,1.31,0.05,0.08,65,35,noisy,11,97
9,Tit For 2 Tats,2.1321142857142856,0.6476483516483517,0.0,0.9415384615384615,0.3641758241758242,0.2834725274725275,0.0877802197802198,0.26457142857142857,0.9524316564771176,0.6308924721416554,0.9506649046297916,0.2869990759088805,3.76,-0.06,4.99,1.31,0.05,0.08,65,35,noisy,11,97
10,Cooperator,1.6221428571428569,0.9495824175824176,0.0,0.9446153846153846,0.4022857142857143,0.5472967032967032,0.02184615384615385,0.02857142857142857,0.9478378443977726,0.951957072517146,0.9392352963265838,0.9454940984071977,3.76,-0.06,4.99,1.31,0.05,0.08,65,35,noisy,11,97
0,Grudger,2.879005376344086,0.2766984359726295,6.0,0.9147727272727273,0.22409579667644186,0.052602639296187685,0.4338954056695992,0.2894061583577712,0.6911123472372663,0.07712054729808462,0.1180615862793033,0.08162021513304321,2.77,0.1,4.58,0.9,0.08,0.06,88,31,noisy,7,98
1,Evolved FSM 16,2.562096774193548,0.49676197458455523,5.0,0.928030303030303,0.3396871945259042,0.15707478005865103,0.3110948191593353,0.19214320625610948,0.6636051863924508,0.36612813228476443,0.40763647260945435,0.3552349081857796,2.77,0.1,4.58,0.9,0.08,0.06,88,31,noisy,7,98
2,Meta Mixer: 6 players,2.19752688172043,0.5792399804496579,3.0,0.7651515151515151,0.3508064516129032,0.22843352883675463,0.22660068426197458,0.19415933528836757,0.6389888742751092,0.5414233073955669,0.6001438480859168,0.5182095919932467,2.77,0.1,4.58,0.9,0.08,0.06,88,31,noisy,7,98
3,Bully,2.1452419354838708,0.4918743890518084,4.0,0.05303030303030303,0.167094330400782,0.3247800586510264,0.3263074291300098,0.1818181818181818,0.06616417435533774,0.9096942435238405,0.08656744229733838,0.9327876840892221,2.77,0.1,4.58,0.9,0.08,0.06,88,31,noisy,7,98
4,GTFT: 0.33,2.1156451612903227,0.7108993157380255,2.0,0.9185606060606061,0.4789833822091886,0.23191593352883677,0.13153714565004887,0.1575635386119257,0.9164927732225743,0.3528789943097348,0.9214937635566356,0.38086949390478614,2.77,0.1,4.58,0.9,0.08,0.06,88,31,noisy,7,98
5,Tit For 2 Tats,2.103198924731183,0.7556207233626588,1.0,0.9034090909090909,0.5345796676441839,0.2210410557184751,0.10361681329423264,0.14076246334310852,0.921432513334504,0.671400847032826,0.9339509158149472,0.37255815517556473,2.77,0.1,4.58,0.9,0.08,0.06,88,31,noisy,7,98
6,Cooperator,1.8145161290322585,0.9173387096774194,1.0,0.9299242424242424,0.5515029325513195,0.36583577712609966,0.048631476050830895,0.03402981427174975,0.9211952879304371,0.9195804108523419,0.9295270220427816,0.8950588469574199,2.77,0.1,4.58,0.9,0.08,0.06,88,31,noisy,7,98
