Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
2,Soft Joss: 0.9,1.94974358974359,0.46717948717948715,0.0,0.8909090909090909,0.17720279720279722,0.28997668997668996,0.22051282051282048,0.3123076923076923,0.9245296582002522,0.15943948007424016,0.9333488182332811,0.15596259384716485,3,0,5,1,0.07,0.04,22,195,noisy,6,64
3,Win-Stay Lose-Shift,1.932820512820513,0.5105361305361306,2.0,0.9181818181818182,0.21864801864801864,0.2918881118881119,0.1957109557109557,0.29375291375291374,0.927349654356443,0.06614285674065086,0.06343928771207047,0.9318821572348328,3,0,5,1,0.07,0.04,22,195,noisy,6,64
4,Alternator,1.922051282051282,0.5007925407925408,2.0,0.9818181818181818,0.21146853146853145,0.28932400932400937,0.19813519813519814,0.30107226107226104,0.059356060492444615,0.069742681072532,0.9304330118057434,0.9376749507014356,3,0,5,1,0.07,0.04,22,195,noisy,6,64
5,Anti Tit For Tat,1.7948717948717947,0.5840559440559441,2.0,0.9272727272727272,0.2511888111888112,0.3328671328671329,0.15268065268065267,0.26326340326340325,0.06395636824495246,0.9316597718949607,0.07585236997429054,0.9278771674898201,3,0,5,1,0.07,0.04,22,195,noisy,6,64
0,Defector,2.687687687687687,0.07855223644697329,6.0,0.09649122807017543,0.035509193403930245,0.043043043043043044,0.41536273115220484,0.5060850324008219,0.07627920965754231,0.07964511459923836,0.07466617374483663,0.08050438805019551,3,0,5,1,0.08,0.03,57,111,noisy,7,65
1,"DoubleCrosser: (D, D)",2.6516516516516515,0.21719087508561194,4.0,0.9152046783625731,0.13531953005637218,0.08187134502923976,0.36963279068542226,0.4131763342289658,0.5242754878857138,0.4537062811878478,0.152153201598031,0.08831243692143242,3,0,5,1,0.08,0.03,57,111,noisy,7,65
2,Evolved HMM 5,2.4969969969969967,0.30664875401717506,4.0,0.8830409356725146,0.15349560086402192,0.15315315315315314,0.3441072651598967,0.3492439808229282,0.6223742546733435,0.3709288638997545,0.15873883554532062,0.21043954002606635,3,0,5,1,0.08,0.03,57,111,noisy,7,65
3,Meta Mixer: 6 players,2.009009009009009,0.35253674727358936,3.0,0.6461988304093568,0.12077867341025235,0.231758073863337,0.2500395131974079,0.39742373952900273,0.3102116528245571,0.4000511896272048,0.2772559873948057,0.39641594303372724,3,0,5,1,0.08,0.03,57,111,noisy,7,65
4,Tit For Tat,1.9204204204204205,0.42313365997576524,2.0,0.9181286549707602,0.23070438859912545,0.1924292713766398,0.1700911437753543,0.4067751962488804,0.9179452607389259,0.08108864774974116,0.9258819249623179,0.08194723119291371,3,0,5,1,0.08,0.03,57,111,noisy,7,65
5,Bully,1.2762762762762763,0.6817607080764976,1.0,0.07894736842105263,0.14862230651704336,0.5331384015594542,0.12807544386491757,0.1901638480585849,0.0780427403404209,0.9197221485844872,0.07056752001878594,0.9221710521730647,3,0,5,1,0.08,0.03,57,111,noisy,7,65
6,Anti Tit For Tat,1.1801801801801801,0.7028870976239397,1.0,0.9298245614035088,0.15159896738844106,0.5512881302354986,0.10937253042516198,0.18774037195089827,0.08331761690268398,0.9194658298855057,0.09038847967828355,0.9212009747415543,3,0,5,1,0.08,0.03,57,111,noisy,7,65
0,Grudger,2.55123339658444,0.16088929752146952,15.0,0.9375379017586416,0.11327490756861441,0.04761438995285511,0.3429742365852227,0.49613646589330773,0.6156630251650126,0.062220512629177924,0.0849656087236148,0.062814645987845,3,0,5,1,0.06,0.04,97,62,noisy,18,66
1,Evolved HMM 5,2.5351043643263758,0.35961188599151,12.0,0.9387507580351728,0.22874078131418848,0.13087110467732155,0.3015121579060623,0.3388759561024276,0.7716013157898916,0.3526391771200387,0.14566097183732774,0.19127873090526543,3,0,5,1,0.06,0.04,97,62,noisy,18,66
2,Defector,2.515180265654649,0.060290694262407324,16.0,0.058823529411764705,0.024110409045560357,0.036180285216846964,0.3750758035172832,0.5646335022203095,0.05991522540731844,0.06690268874668116,0.061944214262871757,0.06075733231384242,3,0,5,1,0.06,0.04,97,62,noisy,18,66
3,"DoubleCrosser: (D, D)",2.5132827324478177,0.4053189616385297,11.0,0.9454214675560946,0.30864257908018544,0.09667638255834426,0.24679669007609698,0.3478843482853734,0.7757669448494333,0.5914097637991501,0.254104307599882,0.08568598595732738,3,0,5,1,0.06,0.04,97,62,noisy,18,66
4,Meta Winner: 16 players,2.4895635673624286,0.10579236683033706,15.0,0.9302607640994542,0.05251472055400146,0.053277646276335605,0.3592597664273558,0.5349478667423071,0.32779804590674005,0.22407650548887179,0.08216471356002378,0.08608754236099711,3,0,5,1,0.06,0.04,97,62,noisy,18,66
5,Evolved FSM 16,2.4108159392789372,0.4062286038459281,12.0,0.9436021831412977,0.21039143958215145,0.19583716426377665,0.29600539916665036,0.29776599698742157,0.5508535217904129,0.42149692579480014,0.31706698738703426,0.33150252905392996,3,0,5,1,0.06,0.04,97,62,noisy,18,66
6,Tit For Tat,2.2618595825426944,0.5355445137815685,7.0,0.944815039417829,0.3357557855200611,0.1997887282615075,0.19660008998611084,0.26785539623232063,0.9445886124462923,0.06373375133094916,0.9364626058125238,0.0582177527144625,3,0,5,1,0.06,0.04,97,62,noisy,18,66
7,Soft Joss: 0.9,2.217267552182163,0.5807527533793697,4.0,0.9429957550030321,0.36086386666405834,0.21988888671531132,0.17745847923472677,0.24178876738590346,0.9378702274555402,0.14987142510686868,0.9392507261188383,0.13946952902441417,3,0,5,1,0.06,0.04,97,62,noisy,18,66
8,Win-Stay Lose-Shift,2.1299810246679316,0.5202370938398638,7.0,0.9393571861734384,0.2570081574365696,0.26322893640329426,0.22276452982257083,0.2569983763375653,0.9434696502140123,0.061898745024485814,0.06379147141428693,0.9407701427969295,3,0,5,1,0.06,0.04,97,62,noisy,18,66
9,GTFT: 0.33,2.0825426944971532,0.6754142295428315,2.0,0.936931473620376,0.4033823040356815,0.2720319255071499,0.1375515952972476,0.18703417515992093,0.9403107286012752,0.3501693785936269,0.9396680020248065,0.3589727507096865,3,0,5,1,0.06,0.04,97,62,noisy,18,66
10,Meta Mixer: 16 players,2.0759013282732446,0.4517107142158493,9.0,0.7004244996967859,0.20944267297873592,0.24226804123711343,0.22606076018701465,0.3222285255971361,0.5544121054300883,0.3860876777748208,0.5290015057149972,0.3813936846095245,3,0,5,1,0.06,0.04,97,62,noisy,18,66
11,Tit For 2 Tats,2.0569259962049338,0.7271953676715116,1.0,0.939963614311704,0.48387096774193544,0.2433243999295761,0.08415657583286058,0.18864805649562782,0.9403085929567347,0.6870500487577038,0.9423492331981655,0.2982536887291453,3,0,5,1,0.06,0.04,97,62,noisy,18,66
12,Alternator,2.0,0.5028952053052681,6.0,0.9338993329290479,0.19273655587941863,0.3101586494258495,0.23092196639214382,0.26618282830258805,0.0611632470675767,0.06049295753196602,0.9369617301096009,0.9374907405732936,3,0,5,1,0.06,0.04,97,62,noisy,18,66
13,Cycler DC,1.98292220113852,0.49948160175277295,7.0,0.056397816858702245,0.18982178837614197,0.30965981337663107,0.22899508988829986,0.2715233083589272,0.14601327387727256,0.11673855573242037,0.8866661806048564,0.8483500108184199,3,0,5,1,0.06,0.04,97,62,noisy,18,66
14,Random: 0.5,1.9800759013282734,0.49891429801052445,7.0,0.5021224984839296,0.21076312134431427,0.2881511766662102,0.21253350026408965,0.28855220172538587,0.4972029470895876,0.49741283806743536,0.4941336902721859,0.4951641799474482,3,0,5,1,0.06,0.04,97,62,noisy,18,66
15,Win-Shift Lose-Stay: D,1.9316888045540797,0.5430270545198459,6.0,0.06549423893268648,0.20051252958782448,0.3425145249320214,0.21560476535143486,0.24136818012871927,0.06104904070741964,0.9387691430335795,0.9425600510266056,0.06203027462151421,3,0,5,1,0.06,0.04,97,62,noisy,18,66
16,Bully,1.7836812144212522,0.5864649151978716,7.0,0.05033353547604609,0.19079011717756605,0.3956747980203056,0.20166669927033,0.21186838553179835,0.05799230438898019,0.9403643754203492,0.063086730016624,0.9417391395074999,3,0,5,1,0.06,0.04,97,62,noisy,18,66
17,Cooperator,1.6925996204933587,0.9400516442027427,0.0,0.9387507580351728,0.5000391243960172,0.4400125198067254,0.0312212680216749,0.028727087775582458,0.939698333135722,0.9387893654145052,0.9435399107142393,0.9401056596101717,3,0,5,1,0.06,0.04,97,62,noisy,18,66
0,Defector,2.4831730769230766,0.09792138009049774,8.0,0.0974264705882353,0.04060614630467572,0.05731523378582202,0.364889705882353,0.5371889140271494,0.09795678968808728,0.09429891926628192,0.09786266540309466,0.10148400512368302,3,0,5,1,0.1,0.07,68,78,noisy,9,67
1,Meta Winner: 8 players,2.470352564102564,0.12254901960784313,7.0,0.8878676470588235,0.055382730015082954,0.06716628959276019,0.35642911010558076,0.5210218702865761,0.2424993768627191,0.1510366897728332,0.10405811627574266,0.10237303388438064,3,0,5,1,0.1,0.07,68,78,noisy,9,67
2,Cycler DC,2.279647435897436,0.49820889894419307,4.0,0.11029411764705882,0.2165818250377074,0.28162707390648567,0.2821219834087481,0.21966911764705882,0.22235383332403086,0.16077681083303408,0.83346290937796,0.7748774947837558,3,0,5,1,0.1,0.07,68,78,noisy,9,67
3,Tit For Tat,2.2259615384615383,0.5159078054298643,4.0,0.8952205882352942,0.3116751508295626,0.20423265460030168,0.20147530165912517,0.28261689291101055,0.8888733798186551,0.10051720857314836,0.9025627935009728,0.10430094010510631,3,0,5,1,0.1,0.07,68,78,noisy,9,67
4,Random: 0.5,2.199519230769231,0.4993165535444947,4.0,0.4834558823529412,0.24102092760180996,0.25829562594268474,0.2427648944193062,0.25791855203619907,0.5019377280633386,0.5018289330069168,0.5075123240440493,0.4932957953057536,3,0,5,1,0.1,0.07,68,78,noisy,9,67
5,Soft Joss: 0.9,2.178685897435898,0.5603789592760181,2.0,0.9117647058823529,0.33684483408748117,0.223534125188537,0.18160822021116138,0.25801282051282054,0.899604666215692,0.1838643940561176,0.9072760394371381,0.19125981518138357,3,0,5,1,0.1,0.07,68,78,noisy,9,67
6,Win-Stay Lose-Shift,2.1634615384615383,0.5104166666666666,4.0,0.9227941176470589,0.25065987933635,0.25975678733031676,0.2329374057315234,0.25664592760181,0.8984007386728592,0.09747916735383412,0.09857601308594316,0.9040932207560511,3,0,5,1,0.1,0.07,68,78,noisy,9,67
7,Tit For 2 Tats,2.0232371794871797,0.6713565233785822,1.0,0.8988970588235294,0.42432598039215685,0.24703054298642535,0.1056985294117647,0.22294494720965305,0.8952712803639977,0.6462600433924922,0.9046128770551238,0.34704568470300295,3,0,5,1,0.1,0.07,68,78,noisy,9,67
8,Cooperator,1.75,0.9012302036199095,0.0,0.9025735294117647,0.4791902337858221,0.4220399698340875,0.05307315233785822,0.045696644042232275,0.9027148243978932,0.8997211671456475,0.8941340240003579,0.9006461405670743,3,0,5,1,0.1,0.07,68,78,noisy,9,67
0,Defector,2.715686274509804,0.10210680016687526,10.0,0.11382978723404255,0.04734042553191489,0.05476637463496037,0.42028577388402166,0.4776074259491031,0.09707007312517932,0.09818191886342621,0.10272762446790225,0.10107123510681908,3,0,5,1,0.1,0.03,94,102,noisy,11,68
1,Evolved HMM 5,2.6254901960784314,0.3135899040467251,8.0,0.8829787234042553,0.18291614518147686,0.13067375886524824,0.3481226533166458,0.3382874426366291,0.6737804343004046,0.3134301860173851,0.1659204603136468,0.20881184636728492,3,0,5,1,0.1,0.03,94,102,noisy,11,68
2,"DoubleCrosser: (D, D)",2.6230392156862745,0.3205569461827284,8.0,0.9074468085106383,0.2221735502711723,0.09838339591155612,0.3193888193575302,0.3600542344597414,0.6222861763609806,0.46199744875574494,0.2090567608672295,0.12384759456969871,3,0,5,1,0.1,0.03,94,102,noisy,11,68
3,Soft Joss: 0.9,2.2019607843137257,0.5680538172715894,3.0,0.8957446808510638,0.34433667083854813,0.22371714643304133,0.19093658740091785,0.24100959532749267,0.9033118454910868,0.18112052557460384,0.8970511061122352,0.1791369127085721,3,0,5,1,0.1,0.03,94,102,noisy,11,68
4,Meta Mixer: 10 players,2.192647058823529,0.4751981643721318,6.0,0.7882978723404256,0.2353984146850229,0.23979974968710885,0.24388819357530248,0.28091364205256564,0.5057206026829416,0.4421730829440939,0.49884106091406527,0.4644014810950381,3,0,5,1,0.1,0.03,94,102,noisy,11,68
5,Alternator,2.1465686274509803,0.50313934084272,4.0,0.8957446808510638,0.23774509803921565,0.2653942428035044,0.233552357113058,0.2633083020442219,0.10488849094565796,0.1049454708091305,0.8966667124268092,0.9030026327615698,3,0,5,1,0.1,0.03,94,102,noisy,11,68
6,Win-Stay Lose-Shift,2.144607843137255,0.5143825615352524,5.0,0.9053191489361702,0.2530037546933667,0.2613788068418857,0.22522945348352108,0.26038798498122656,0.8972321685748093,0.09760967793534989,0.10081684255801382,0.8996642742018948,3,0,5,1,0.1,0.03,94,102,noisy,11,68
7,Random: 0.5,2.1220588235294118,0.5023571130579891,5.0,0.46808510638297873,0.23136211931581144,0.2709949937421777,0.23242594910304545,0.2652169378389654,0.5056508544029507,0.5029981557699426,0.5023238418650756,0.5012749840341166,3,0,5,1,0.1,0.03,94,102,noisy,11,68
8,Tit For 2 Tats,2.054411764705882,0.6853671255736337,1.0,0.8936170212765957,0.4117334167709637,0.27363370880267,0.12316437213183144,0.19146850229453485,0.903517811441193,0.6155680351106632,0.8965226693478868,0.31892088968282967,3,0,5,1,0.1,0.03,94,102,noisy,11,68
9,Anti Tit For Tat,2.0127450980392156,0.5490926157697121,5.0,0.8946808510638298,0.20843763037129745,0.3406549853984147,0.23357321652065083,0.21733416770963704,0.0961978645231823,0.9020665535560205,0.09371599723918808,0.9001524137224681,3,0,5,1,0.1,0.03,94,102,noisy,11,68
10,Cooperator,1.6269607843137255,0.8995410930329578,0.0,0.8861702127659574,0.4387567793074677,0.46078431372549017,0.049614100959532746,0.05084480600750938,0.8991044635391987,0.9011866149605282,0.9053611128182295,0.8953723549842273,3,0,5,1,0.1,0.03,94,102,noisy,11,68
0,Defector,3.325171821305842,0.05917096219931271,6.0,0.04861111111111111,0.0352502147766323,0.02392074742268041,0.566544959908362,0.3742840778923253,0.061990078337989384,0.04999543760078232,0.05905260482588373,0.06057011636375214,3,0,5,1,0.06,0.06,96,194,noisy,7,69
1,Evolved FSM 16,2.8810137457044673,0.24789697880870562,5.0,0.9479166666666666,0.10908863115693011,0.13880834765177547,0.44773768613974796,0.30436533505154634,0.4230464955907294,0.32505913880294274,0.16760401521820867,0.2161786384588887,3,0,5,1,0.06,0.06,96,194,noisy,7,69
2,Meta Mixer: 6 players,2.104381443298969,0.4707456328751432,4.0,0.8177083333333334,0.20401990263459335,0.26672573024054985,0.24267074742268044,0.28658361970217644,0.4659798069929663,0.458556648889076,0.45200742068798744,0.4874991448812702,3,0,5,1,0.06,0.06,96,194,noisy,7,69
3,Soft Joss: 0.9,2.0850515463917527,0.5292722651775487,1.0,0.9392361111111112,0.3188001145475372,0.21047215063001148,0.1616015177548683,0.3091262170675831,0.9348713904959108,0.1490771222513554,0.9390809146324162,0.1382998522425387,3,0,5,1,0.06,0.06,96,194,noisy,7,69
4,Win-Stay Lose-Shift,2.015463917525773,0.5166899341351661,2.5,0.9496527777777778,0.2390642898052692,0.27762564432989695,0.20514747995418098,0.27816258591065296,0.9368799851358083,0.05725259128170817,0.06372026492822445,0.9427344516420257,3,0,5,1,0.06,0.06,96,194,noisy,7,69
5,Anti Tit For Tat,1.9802405498281788,0.5655516179839634,3.0,0.9375,0.16304231099656355,0.4025093069873998,0.26369201030927836,0.1707563717067583,0.06166645672413338,0.9386139216131636,0.05579396383506166,0.939811016378462,3,0,5,1,0.06,0.06,96,194,noisy,7,69
6,Cooperator,1.1911512027491409,0.940336841351661,0.0,0.9305555555555556,0.350479667812142,0.5898571735395189,0.02252469931271478,0.037138459335624284,0.9419574411858571,0.9399431107820367,0.9313586411597408,0.9359214717775212,3,0,5,1,0.06,0.06,96,194,noisy,7,69
0,"DoubleCrosser: (D, D)",2.5222222222222226,0.2872678149273894,10.0,0.9375886524822695,0.19560959135427222,0.09165822357311719,0.29891928402566703,0.41381290104694357,0.6767039478842638,0.5018690867055579,0.19602015002286105,0.07845028246848634,3,0,5,1,0.07,0.01,47,84,noisy,16,70
1,Grudger,2.5031746031746036,0.11773049645390071,14.0,0.9304964539007092,0.06683552853765619,0.0508949679162445,0.35530226274907123,0.5269672407970281,0.4654144423853158,0.0665484608939613,0.08625877259346763,0.06872047928785187,3,0,5,1,0.07,0.01,47,84,noisy,16,70
2,Defector,2.4738095238095235,0.06833839918946302,14.0,0.05815602836879433,0.026207362377575146,0.04213103681188788,0.36485984464707877,0.5668017561634583,0.0653165837218557,0.07599788500174695,0.07043361310927813,0.06988293713691893,3,0,5,1,0.07,0.01,47,84,noisy,16,70
3,Evolved HMM 5,2.453968253968254,0.3260385005065856,10.0,0.924822695035461,0.18289429246876054,0.14314420803782504,0.31409996622762576,0.3598615332657885,0.7067311077919555,0.3593947506724646,0.15729396172435953,0.20462424623065906,3,0,5,1,0.07,0.01,47,84,noisy,16,70
4,Meta Winner: 15 players,2.4452380952380954,0.10189125295508274,13.0,0.9404255319148936,0.04508611955420465,0.05680513340087809,0.3519081391421817,0.5462006079027355,0.2875436533294037,0.20419792123246572,0.08544970680230364,0.07679706215270138,3,0,5,1,0.07,0.01,47,84,noisy,16,70
5,Evolved FSM 16,2.3738095238095243,0.35059101654846336,9.0,0.9333333333333333,0.14381965552178316,0.20677136102668023,0.32359000337723737,0.32581898007429916,0.46935826784249896,0.39461588338674825,0.27061383560993135,0.3136163192752436,3,0,5,1,0.07,0.01,47,84,noisy,16,70
6,Tit For Tat,2.126190476190476,0.47674772036474167,5.0,0.924822695035461,0.2597433299560959,0.21700439040864572,0.20535292131036814,0.31789935832489025,0.9268732736639541,0.06783668480764898,0.9334863382569912,0.07146469768860154,3,0,5,1,0.07,0.01,47,84,noisy,16,70
7,Suspicious Tit For Tat,2.075396825396825,0.43907463694697735,6.0,0.08794326241134752,0.22245862884160755,0.21661600810536988,0.21170212765957447,0.34922323539344813,0.9235168078996888,0.07154830417204355,0.9348301844531204,0.06716553419898973,3,0,5,1,0.07,0.01,47,84,noisy,16,70
8,Win-Stay Lose-Shift,1.9634920634920634,0.49864910503208376,6.0,0.9205673758865248,0.20278622087132725,0.2958628841607565,0.21315433975008444,0.28819655521783183,0.9354440755557291,0.06992965562737768,0.06933833331579813,0.9321357099290009,3,0,5,1,0.07,0.01,47,84,noisy,16,70
9,Tit For 2 Tats,1.876984126984127,0.661870989530564,0.0,0.9446808510638298,0.38297872340425526,0.2788922661263087,0.09699425869638634,0.24113475177304966,0.9339692775739149,0.628460352175977,0.9330781949669124,0.25214422236004075,3,0,5,1,0.07,0.01,47,84,noisy,16,70
10,Random: 0.5,1.8023809523809524,0.4978723404255319,5.0,0.48936170212765956,0.1825565687267815,0.31531577169875047,0.1872509287402904,0.31487673083417766,0.49450191930438747,0.500585162161953,0.4997903727608847,0.49872578055128236,3,0,5,1,0.07,0.01,47,84,noisy,16,70
11,Alternator,1.792857142857143,0.5030563998649105,4.0,0.9319148936170213,0.18514015535292133,0.31791624451198913,0.18378926038500504,0.3131543397500844,0.07225892303446464,0.0737871464067918,0.9260488536583964,0.9293019511375167,3,0,5,1,0.07,0.01,47,84,noisy,16,70
12,Cycler DC,1.7896825396825398,0.4993583248902398,4.0,0.06808510638297872,0.1826578858493752,0.3167004390408646,0.18527524484971292,0.3153664302600473,0.16281180359989672,0.15157791158626,0.8504922902342494,0.8495188200373572,3,0,5,1,0.07,0.01,47,84,noisy,16,70
13,Win-Shift Lose-Stay: D,1.734920634920635,0.5386187098953057,5.0,0.06382978723404255,0.17487335359675787,0.3637453562985478,0.18635596082404593,0.27502532928064843,0.06904418647422558,0.9342047812362999,0.9294696384460156,0.07139878892294332,3,0,5,1,0.07,0.01,47,84,noisy,16,70
14,Bully,1.5976190476190477,0.6204491725768322,5.0,0.07234042553191489,0.1969604863221885,0.4234886862546437,0.15489699425869638,0.22465383316447152,0.07017807287814574,0.9297895287570059,0.07189331023531768,0.9275447761457393,3,0,5,1,0.07,0.01,47,84,noisy,16,70
15,Anti Tit For Tat,1.5357142857142856,0.6394123606889565,4.0,0.9234042553191489,0.1998480243161094,0.4395643363728469,0.14305977710233028,0.21752786220871329,0.07315165590453201,0.9302647624386746,0.06655524312264832,0.9300920430987173,3,0,5,1,0.07,0.01,47,84,noisy,16,70
0,Grudger,2.5459924690693922,0.11865698404159943,12.0,0.9115384615384615,0.06209431594046978,0.05656266810112964,0.3660570199031738,0.5152859960552268,0.36090905857121897,0.09936697208042403,0.10001412373816944,0.09015595040545403,3,0,5,1,0.09,0.07,60,143,noisy,14,71
1,Defector,2.506186121570737,0.090460821230052,12.0,0.09743589743589744,0.03705397166935629,0.053406849560695725,0.3716155639232563,0.5379236148466917,0.09143923057326761,0.0950314878030338,0.09305661379422171,0.08767644922917947,3,0,5,1,0.09,0.07,60,143,noisy,14,71
2,"DoubleCrosser: (D, D)",2.502958579881657,0.28731396808319887,10.0,0.9128205128205128,0.20038551192397352,0.0869284561592254,0.2951228258920567,0.4175632060247445,0.6233474468615282,0.436830627621159,0.19809005734321072,0.10862056800843822,3,0,5,1,0.09,0.07,60,143,noisy,14,71
3,Evolved FSM 16,2.4211941904249596,0.29735520889367045,10.0,0.8897435897435897,0.1266092881477497,0.17074592074592077,0.3362470862470862,0.36639770485924333,0.3935123923728282,0.3705074134628527,0.24603125315100854,0.2522324264597939,3,0,5,1,0.09,0.07,60,143,noisy,14,71
4,Tit For Tat,2.218396987627757,0.5091536668459745,6.0,0.9,0.2916352877891339,0.2175183790568406,0.21544737313968082,0.27539896001434466,0.9087306371794922,0.08797145659147818,0.9098144406238127,0.08736832029306105,3,0,5,1,0.09,0.07,60,143,noisy,14,71
5,Suspicious Tit For Tat,2.1874663797740723,0.4837816030123722,6.0,0.09358974358974359,0.2664425318271472,0.21733907118522505,0.21753630984400216,0.29868208714362565,0.9090363185770634,0.08596849363960354,0.9101023157726191,0.08981876460710345,3,0,5,1,0.09,0.07,60,143,noisy,14,71
6,Meta Mixer: 13 players,2.099515868746638,0.44094495248341403,8.0,0.5717948717948718,0.20366684597453827,0.2372781065088758,0.2356643356643357,0.3233907118522504,0.524226812781412,0.38597610661657095,0.5252199163939488,0.3702462330715598,3,0,5,1,0.09,0.07,60,143,noisy,14,71
7,Alternator,2.086874663797741,0.5017661825354133,5.0,0.8974358974358975,0.2002958579881657,0.3014703245472476,0.24670970055585442,0.2515241169087323,0.09035867220773845,0.08846348160513508,0.9131964541474067,0.9077776300435297,3,0,5,1,0.09,0.07,60,143,noisy,14,71
8,Cycler DC,2.0755782678859602,0.4978841671149363,5.0,0.07435897435897436,0.20055585440200827,0.29732831271292814,0.24228976152053075,0.2598260713645329,0.19634609639244052,0.16588865092002922,0.8384091511953469,0.7960167874824706,3,0,5,1,0.09,0.07,60,143,noisy,14,71
9,Win-Shift Lose-Stay: D,2.0594405594405596,0.504688900842747,5.0,0.07948717948717948,0.22130177514792904,0.283387125694818,0.22441276672045898,0.270898332436794,0.09652688953444252,0.9081304989483385,0.9087082751677108,0.09026804332615666,3,0,5,1,0.09,0.07,60,143,noisy,14,71
10,GTFT: 0.33,2.0172135556750943,0.6427290658059889,2.0,0.9102564102564102,0.34897794513179137,0.2937511206741976,0.15742334588488435,0.1998475883091268,0.911629288169116,0.3605642929587233,0.9111006404648951,0.36129817972786626,3,0,5,1,0.09,0.07,60,143,noisy,14,71
11,Tit For 2 Tats,2.00403442711135,0.6952752375829299,1.0,0.9115384615384615,0.4363367401828941,0.2589384974000359,0.09624350008965395,0.20848126232741618,0.910085360178594,0.6695020779831887,0.9098713774306759,0.3604411359946639,3,0,5,1,0.09,0.07,60,143,noisy,14,71
12,Bully,1.9228079612694997,0.5590729783037476,6.0,0.08333333333333333,0.20946745562130178,0.34960552268244566,0.21332257486103645,0.22760444683521605,0.08810258507241062,0.9096697690137217,0.09213639684847712,0.9076001537147451,3,0,5,1,0.09,0.07,60,143,noisy,14,71
13,Cooperator,1.697417966648736,0.9101129639591178,1.0,0.9243589743589744,0.47003765465303926,0.4400753093060785,0.04624350008965394,0.04364353595122827,0.9095181943859443,0.9086805092924882,0.9141054897796033,0.9114802422159549,3,0,5,1,0.09,0.07,60,143,noisy,14,71
0,Evolved HMM 5,2.7418981481481484,0.31513342696629215,9.0,0.9241573033707865,0.21021899708697458,0.10491442987931751,0.3542642009987516,0.3306023720349564,0.6768347643856273,0.33251103876472426,0.14535997237147688,0.18095471694550755,3,0,5,1,0.07,0.05,89,144,noisy,13,72
1,Evolved FSM 16,2.6608796296296298,0.2581603724511028,10.0,0.9147940074906367,0.12581928838951312,0.1323410840615897,0.3849680087390761,0.3568716188098211,0.3468410173306662,0.394291703100361,0.25065041531746374,0.18404153857659158,3,0,5,1,0.07,0.05,89,144,noisy,13,72
2,Meta Winner: 11 players,2.5758101851851856,0.17634207240948813,11.0,0.9428838951310862,0.0859797648772368,0.09036230753225134,0.37576076779026213,0.44789715980024963,0.400229364329525,0.37605065440974905,0.11259813194035574,0.13759856904163406,3,0,5,1,0.07,0.05,89,144,noisy,13,72
3,Suspicious Tit For Tat,2.2939814814814814,0.5113139825218477,7.0,0.07303370786516854,0.2595453599667083,0.25176862255513943,0.2566128277153558,0.23207318976279653,0.9314520712424282,0.07020105793452804,0.9295880481079596,0.070886236049295,3,0,5,1,0.07,0.05,89,144,noisy,13,72
4,Tit For Tat,2.2760416666666665,0.51680841656263,5.0,0.9400749063670412,0.26754967748647523,0.24925873907615484,0.2481728568456096,0.23501872659176035,0.9309529350901126,0.07027514437786357,0.930758791462499,0.070250061584588,3,0,5,1,0.07,0.05,89,144,noisy,13,72
5,Soft Joss: 0.9,2.2042824074074074,0.5555165418227216,1.0,0.9147940074906367,0.2904832501040366,0.265033291718685,0.2231325426550146,0.22135091552226382,0.93122799195107,0.15435978307445458,0.9305984601208407,0.1545434762246156,3,0,5,1,0.07,0.05,89,144,noisy,13,72
6,Meta Mixer: 11 players,2.0983796296296298,0.46083671452351227,7.0,0.7134831460674157,0.20131086142322097,0.2595258531002913,0.2383674053266749,0.3007958801498128,0.5364313477389892,0.39655519542214707,0.5245429543381654,0.40895134550878565,3,0,5,1,0.07,0.05,89,144,noisy,13,72
7,GTFT: 0.33,2.048611111111111,0.6529663441531419,0.0,0.9185393258426966,0.34956304619225964,0.3034032979608822,0.16298637120266332,0.18404728464419473,0.930628762547736,0.361066349672073,0.928547476862025,0.3513795085873907,3,0,5,1,0.07,0.05,89,144,noisy,13,72
8,Alternator,1.9878472222222223,0.5014760195588848,5.0,0.9325842696629213,0.18163493549729506,0.31984108406158973,0.23483016021639622,0.26369382022471916,0.07162755740578683,0.06863809417798028,0.9272395428655487,0.9289482682497953,3,0,5,1,0.07,0.05,89,144,noisy,13,72
9,Win-Stay Lose-Shift,1.9855324074074074,0.5245786516853933,4.0,0.9269662921348315,0.24550041614648355,0.2790782355389097,0.19469803370786515,0.28072331460674155,0.9303018957439462,0.06847375792472458,0.06767094584259271,0.928781941275143,3,0,5,1,0.07,0.05,89,144,noisy,13,72
10,Cycler DC,1.9797453703703705,0.5000260091552227,5.0,0.05805243445692884,0.1819535476487724,0.3180724615064503,0.2335557116104869,0.2664182792342905,0.18417374425502508,0.1481043086995916,0.8556356042732904,0.8074367217786874,3,0,5,1,0.07,0.05,89,144,noisy,13,72
