Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
2,Evolved FSM 16,3.4932556390977463,0.5897869674185464,7.0,1.0,0.4979072681704261,0.09187969924812033,0.26675438596491235,0.1434586466165414,0.8898809523809523,0.5301263804995394,0.18410111778629581,0.326568987250978,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
3,Grudger,3.3938872180451147,0.4787719298245614,7.0,1.0,0.4757644110275689,0.003007518796992481,0.25453634085213034,0.26669172932330826,1.0,0.0,0.0,0.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
4,Soft Joss: 0.9,3.215442105263162,0.7415664160401002,0.0,1.0,0.5975939849624061,0.14397243107769422,0.11368421052631578,0.14474937343358396,1.0,0.096014823585353,1.0,0.10265889697763564,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
5,Tit For Tat,3.1774375939849655,0.692218045112782,0.0,1.0,0.5421679197994987,0.15005012531328318,0.1478947368421053,0.15988721804511274,1.0,0.0,1.0,0.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
6,GTFT: 0.33,3.167569924812034,0.803984962406015,0.0,1.0,0.6218295739348371,0.18215538847117793,0.08276942355889724,0.11324561403508773,1.0,0.33354919413936507,1.0,0.33261356887672017,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
7,Win-Stay Lose-Shift,3.1366887218045143,0.7209022556390977,2.0,1.0,0.5614285714285714,0.15947368421052635,0.12155388471177946,0.1575438596491228,1.0,0.0,0.0,1.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
8,Tit For 2 Tats,3.1216706766917337,0.8296992481203007,0.0,1.0,0.6683333333333333,0.16136591478696743,0.03329573934837093,0.13700501253132832,1.0,0.7369732431263059,1.0,0.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
9,Cooperator,2.98556390977444,1.0,0.0,1.0,0.6702380952380952,0.32976190476190476,0.0,0.0,1.0,1.0,0.0,0.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
10,Suspicious Tit For Tat,2.7781593984962423,0.5433333333333333,12.0,0.0,0.37383458646616546,0.1694987468671679,0.1731077694235589,0.2835588972431078,1.0,0.0,1.0,0.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
11,Meta Winner: 18 players,2.592610526315788,0.01756892230576441,16.0,1.0,0.010538847117794486,0.007030075187969925,0.4044987468671679,0.5779323308270677,0.5543911180687802,0.4228324955926718,0.012392048868615125,0.007474296859960367,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
12,Meta Mixer: 18 players,2.412893233082707,0.44778195488721806,11.0,0.6973684210526315,0.20699248120300748,0.24078947368421053,0.2118671679197996,0.34035087719298246,0.55535841217982,0.38540749305897765,0.5516677513030916,0.3747908367012547,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
13,Alternator,2.404228571428571,0.5028571428571429,4.0,1.0,0.17100250626566416,0.3318546365914787,0.23808270676691728,0.2590601503759398,0.0,0.0,1.0,1.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
14,Cycler DC,2.4002225563909767,0.49714285714285716,7.0,0.0,0.166390977443609,0.3307518796992481,0.24087719298245616,0.2619799498746867,0.0,0.0,1.0,1.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
15,Defector,2.3936691729323294,0.0,17.0,0.0,0.0,0.0,0.3608897243107769,0.6391102756892232,0.0,0.0,0.0,0.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
16,Random: 0.5,2.385885714285714,0.5004010025062656,8.0,0.4868421052631579,0.20372180451127817,0.2966791979949875,0.2044862155388471,0.2951127819548872,0.5016347435317469,0.4984895200350618,0.4982485279983914,0.5016259026154242,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
17,Bully,2.379139849624059,0.5898245614035088,8.0,0.0,0.17580200501253135,0.41402255639097746,0.23112781954887218,0.1790476190476191,0.0,1.0,0.0,1.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
18,Win-Shift Lose-Stay: D,2.310464661654135,0.6035087719298246,8.0,0.0,0.19442355889724308,0.40908521303258144,0.19829573934837094,0.19819548872180448,0.0,1.0,1.0,0.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
19,Anti Tit For Tat,2.181237593984962,0.6461904761904762,6.0,1.0,0.17776942355889727,0.46842105263157896,0.17780701754385964,0.17600250626566416,0.0,1.0,0.0,1.0,3.99,0.94,4.76,1.06,0.09,0.0,24,175,probabilistic,20,6
0,Evolved HMM 5,3.6247538677918434,0.5165511352220213,4.0,1.0,0.4675758489049628,0.04897528631705847,0.3719107896323086,0.1115380751456701,0.9967811158798283,0.41630859758090877,0.006485179222336058,0.18891587091021383,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,probabilistic,10,7
1,"DoubleCrosser: (D, D)",3.6056821378340373,0.48769338959212377,4.0,1.0,0.4589109905565601,0.028782399035563584,0.36239200321478793,0.1499146071930882,1.0,0.7485943775100401,0.004709576138147566,0.0,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,probabilistic,10,7
2,Evolved FSM 16,3.602573839662448,0.5133363471971067,4.0,1.0,0.45893610608800484,0.054400241109101875,0.3810277275467149,0.10563592525617842,0.9059513003852994,0.40725842562464554,0.04265732481052176,0.24712349857790938,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,probabilistic,10,7
3,Tit For Tat,2.734627285513363,0.7055706248744223,0.0,1.0,0.5761502913401647,0.12942033353425758,0.12472372915410891,0.16970564597146875,1.0,0.0,1.0,0.0,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,probabilistic,10,7
4,Meta Winner: 9 players,2.540661040787624,0.11874623267028331,8.0,1.0,0.06057866184448462,0.058167570825798674,0.3576953988346393,0.5235583684950773,0.4561240249601784,0.6301193400520072,0.060867955360607406,0.08151842912813978,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,probabilistic,10,7
5,Tit For 2 Tats,2.3783544303797477,0.8003315250150693,0.0,1.0,0.5950371709865381,0.20529435402853125,0.06349206349206349,0.1361764114928672,1.0,0.6419153079593437,1.0,0.0,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,probabilistic,10,7
6,Win-Shift Lose-Stay: D,1.6368354430379761,0.5976743017882259,5.0,0.0,0.20396323086196505,0.3937110709262608,0.21328109302792844,0.1890446051838457,0.0,1.0,1.0,0.0,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,probabilistic,10,7
7,Random: 0.5,1.6029535864978914,0.4995479204339964,3.0,0.5158730158730159,0.18442334739803098,0.31512457303596547,0.18339361060880052,0.31705846895720313,0.4878462770592084,0.5009758305585076,0.4969831673102649,0.5034723928893219,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,probabilistic,10,7
8,Bully,1.1631223628691987,0.6480309423347398,3.0,0.0,0.11618444846292947,0.5318464938718104,0.2253616636528029,0.1266073940124573,0.0,1.0,0.0,1.0,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,probabilistic,10,7
9,Anti Tit For Tat,0.5351476793248953,0.7591169379144063,3.0,1.0,0.12422141852521598,0.6348955193891902,0.11733976290938315,0.12354329917621056,0.0,1.0,0.0,1.0,3.56,-1.0,5.08,1.06,0.03,0.0,56,79,probabilistic,10,7
0,Grudger,3.00814672459893,0.779868953018263,2.0,1.0,0.7594630113853026,0.01020795881680013,0.16931245573895518,0.06101657405894209,1.0,0.0,0.0,0.0,2.95,-0.47,4.26,1.1,0.09,0.04,37,139,probabilistic,9,8
1,Evolved HMM 5,2.9628070175438594,0.7887855506132903,2.0,1.0,0.7721494085752312,0.024249298164529066,0.15561262426553346,0.04798866899470628,0.9963503649635037,0.3714146477304372,0.014925373134328358,0.1564245810055866,2.95,-0.47,4.26,1.1,0.09,0.04,37,139,probabilistic,9,8
2,"DoubleCrosser: (D, D)",2.826633522727272,0.7764705882352941,1.0,1.0,0.7675277570662609,0.02986001194727502,0.15089820761805928,0.05171402336840483,1.0,0.7628830269118039,0.0,0.0,2.95,-0.47,4.26,1.1,0.09,0.04,37,139,probabilistic,9,8
