Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate,R,S,T,P,noise,prob_end,repetitions,turns,tournament,n_strategies,run
3,Win-Stay Lose-Shift,2.6773174577689844,0.5996929572059105,3.0,0.9906976744186047,0.3910560786072744,0.2105167786769301,0.21414404254260247,0.18428310017319297,0.9822921142452716,0.027002281046836607,0.030276097700234775,0.9758394158265403,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
4,Tit For Tat,2.6361808513708516,0.6422855970455478,2.0,0.9782945736434109,0.4056583331502989,0.22903235896177598,0.20946357964254514,0.15584572824537996,0.9826735075832352,0.0255248956312,0.9804773140808476,0.028147926452569798,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
5,Suspicious Tit For Tat,2.6090877562982824,0.5099644128113879,9.0,0.023255813953488372,0.28931489440690417,0.21576604750847259,0.24925966472954192,0.24565939335508127,0.966260403475739,0.025010422823775198,0.9852631030454703,0.01840623497384488,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
6,Tit For 2 Tats,2.558968405304706,0.8309270516717325,0.0,0.9674418604651163,0.5823321497450064,0.2533295750816523,0.06265710542368406,0.10168116974965721,0.9785835968958317,0.7601435240751323,0.9804181328609841,0.2828547225870844,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
7,Meta Winner: 14 players,2.5532367370824596,0.31000097761266987,7.0,0.9767441860465116,0.18117471601330823,0.13489146293712775,0.34031968424878684,0.34361413680077724,0.5501375975798325,0.6564918266409151,0.09816207598066846,0.24360797230321776,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
8,Cycler DC,2.4426361554832146,0.48653954010095346,6.0,0.018604651162790697,0.2169858357903532,0.26926885820521207,0.26555627556106204,0.24818903044337273,0.10341194582089182,0.07688403783537574,0.9464870531003119,0.9263370493748675,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
9,Meta Mixer: 14 players,2.429155090311987,0.5189447095144541,6.0,0.6666666666666666,0.2766032607889913,0.2444471495801555,0.23712112240920416,0.2418284672216491,0.5795214300902604,0.43489452176043797,0.559130493080164,0.44694289489678113,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
10,Random: 0.5,2.4223078725477816,0.4991256327657616,7.0,0.48992248062015503,0.24432666243090587,0.2547462385969176,0.2406998407895072,0.2602272581826694,0.4822460014550468,0.49228029328364437,0.502621897283551,0.49828962852908537,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
11,Alternator,2.417392823142399,0.5161320665976861,5.0,0.9813953488372092,0.2486868754055998,0.2680594693750164,0.24052848369130425,0.24272517152807957,0.02704413351982426,0.0201486471055428,0.9698709300324332,0.9845840516235462,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
12,Bully,2.3636604167240667,0.5041093177542331,8.0,0.023255813953488372,0.19710615656370725,0.3079062628070221,0.26568073128763225,0.2293068493416383,0.02200302256788702,0.9812840197153537,0.02233174557800059,0.9843152834661842,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
13,Win-Shift Lose-Stay: D,2.3256475629003033,0.5437383177570093,8.0,0.017054263565891473,0.214217986850481,0.33048023068051,0.2523711127038916,0.20293066976511742,0.02542093462412285,0.9816526680137377,0.9753469495667549,0.021809252951508932,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
14,Cooperator,2.2718618152218153,0.9805417452425853,0.0,0.9751937984496124,0.5671152701594949,0.413203190205643,0.010962790472573059,0.00871874916228908,0.978575181741584,0.9846320878561288,1.0,0.9924242424242425,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
15,Anti Tit For Tat,2.1185935409935412,0.5852448272633649,5.0,0.9829457364341085,0.22879258573739147,0.3505627243281635,0.21665764593584136,0.2039870439986037,0.021433979036999375,0.9867107424496308,0.024499424723451377,0.9827232442835006,3.83,-0.47,4.79,0.92,0.02,0.06,43,192,prob_noisy,16,5
0,Evolved HMM 5,2.741186466165413,0.3193859649122807,13.5,0.918859649122807,0.1775689223057644,0.14181704260651629,0.3206015037593985,0.36001253132832084,0.6783703142231675,0.3414839992359947,0.16500779692420325,0.21387496240285842,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
1,"DoubleCrosser: (D, D)",2.7183969924812024,0.2557644110275689,14.0,0.8947368421052632,0.17063909774436087,0.08512531328320803,0.3119423558897244,0.4322932330827067,0.6094524538856843,0.3965047620075139,0.17595343638864258,0.09741865913730612,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
2,Evolved FSM 16,2.639249624060149,0.2792857142857143,14.0,0.9276315789473685,0.11412280701754386,0.16516290726817046,0.3435714285714286,0.3771428571428571,0.38885114204041854,0.3524809340170245,0.221196061782373,0.23716562149939022,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
3,Tit For 2 Tats,2.6205669172932353,0.6722807017543859,1.0,0.9364035087719298,0.4098496240601503,0.2624310776942356,0.10614035087719298,0.22157894736842104,0.9072586908212154,0.6343198391629243,0.9055940863173476,0.30285233619231533,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
4,Tit For Tat,2.6112601503759407,0.49156641604010026,9.0,0.9210526315789473,0.2785338345864662,0.21303258145363407,0.21142857142857147,0.2970050125313283,0.9096319008552772,0.08485291193810587,0.9032121076162122,0.08576423973763628,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
5,Suspicious Tit For Tat,2.605287218045113,0.4807268170426065,9.5,0.10087719298245613,0.2647368421052632,0.21598997493734337,0.2147869674185464,0.3044862155388471,0.9107347526619821,0.08859663846240691,0.9100282757925776,0.09017059399140046,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
6,Soft Joss: 0.9,2.586306766917294,0.5349122807017543,4.0,0.8969298245614035,0.2951002506265664,0.23981203007518798,0.19288220551378446,0.27220551378446123,0.9083690956924677,0.17281688425336877,0.909582781844739,0.16830070912847106,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
7,Grudger,2.569342857142856,0.11167919799498748,18.0,0.8991228070175439,0.05629072681704259,0.055388471177944855,0.365187969924812,0.5231328320802004,0.37556576465313585,0.0932481493489982,0.0941930347451584,0.08756462527155943,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
8,Defector,2.568900751879698,0.0911904761904762,18.0,0.06359649122807018,0.0375062656641604,0.05368421052631579,0.37927318295739354,0.5295363408521303,0.10007146199403814,0.09530035362427645,0.09249337021602526,0.09190160987860038,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
9,GTFT: 0.33,2.5474466165413547,0.6279699248120301,2.0,0.9078947368421053,0.33726817042606516,0.29070175438596496,0.15235588972431072,0.21967418546365908,0.9044184500775501,0.356389230646224,0.9067815215813111,0.3568149868485721,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
10,Meta Winner: 18 players,2.5454360902255626,0.10481203007518797,18.0,0.918859649122807,0.04616541353383459,0.058646616541353384,0.3651127819548873,0.5300751879699248,0.2069911555013947,0.15070350826593937,0.09809326638580339,0.09348273395170648,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
11,Win-Stay Lose-Shift,2.512711278195489,0.5060275689223057,8.0,0.9013157894736842,0.22897243107769424,0.2770551378446115,0.2199248120300752,0.27404761904761915,0.9113665306087974,0.08938325276639712,0.0946022796298395,0.9129095425694562,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
12,Meta Mixer: 18 players,2.451945864661654,0.4434711779448622,12.0,0.6929824561403509,0.19586466165413538,0.24760651629072683,0.2325814536340852,0.32394736842105265,0.5036291081925272,0.40026769375076743,0.50460142300255,0.4009387812396447,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
13,Alternator,2.4399819548872177,0.5002882205513784,7.0,0.9210526315789473,0.19615288220551375,0.3041353383458646,0.22736842105263158,0.27234335839599,0.0841172371658267,0.09079797957032343,0.9103466745261943,0.9050624115211677,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
14,Cycler DC,2.4389263157894736,0.49973684210526315,8.0,0.09868421052631579,0.19872180451127822,0.301015037593985,0.22552631578947366,0.27473684210526317,0.19205047519689994,0.1786528515811912,0.8289527533469961,0.8043152910547353,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
15,Random: 0.5,2.4251578947368424,0.49664160401002505,8.0,0.5416666666666666,0.21001253132832085,0.28662907268170423,0.21189223057644105,0.29146616541353376,0.5034299802673635,0.48899934941467743,0.499885273611285,0.498530348270964,3.99,0.94,4.76,1.06,0.09,0.0,24,175,prob_noisy,20,6
